"round_date","round_no","hole_no","shot_no","putt","completed","left_to_pin_before","left_to_pin_after","penalty","player_name","name","course_id","start_tee","score","par","yards","lie_after","lie_before","club","direction"
2016-11-05,3,9,2,NA,TRUE,4896,336,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,419,"Green","Fairway","wedge","center"
2016-11-05,3,9,3,TRUE,TRUE,336,24,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,419,"Green","Green","putter","long left"
2016-11-05,3,9,4,TRUE,TRUE,24,1,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,419,"Hole","Green","putter","center"
2016-11-05,3,5,1,NA,TRUE,14040,6228,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,398,"Fairway","Tee","iron","center"
2016-11-05,3,5,2,NA,TRUE,6228,360,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,398,"Green","Fairway","iron","center"
2016-11-05,3,5,3,TRUE,TRUE,360,24,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,398,"Green","Green","putter","short"
2016-11-05,3,5,4,TRUE,TRUE,24,1,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,398,"Hole","Green","putter","center"
2016-11-05,3,2,1,NA,TRUE,7812,540,NA,"David Horsey","Turkish Airlines Open",96,1,3,3,228,"Fairway","Tee","iron","short"
2016-11-05,3,2,2,FALSE,TRUE,540,12,NA,"David Horsey","Turkish Airlines Open",96,1,3,3,228,"Green","Fairway","wedge","center"
2016-11-05,3,2,3,TRUE,TRUE,12,1,NA,"David Horsey","Turkish Airlines Open",96,1,3,3,228,"Hole","Green","putter","center"
2016-11-05,3,4,1,NA,TRUE,14220,5040,NA,"David Horsey","Turkish Airlines Open",96,1,5,4,402,"Rough","Tee","driver","right"
2016-11-05,3,4,2,FALSE,TRUE,5040,576,NA,"David Horsey","Turkish Airlines Open",96,1,5,4,402,"Intermediate Rough","Rough","iron","long"
2016-11-05,3,4,3,FALSE,TRUE,576,180,NA,"David Horsey","Turkish Airlines Open",96,1,5,4,402,"Green","Intermediate Rough","wedge","center"
2016-11-05,3,4,4,TRUE,TRUE,180,12,NA,"David Horsey","Turkish Airlines Open",96,1,5,4,402,"Green","Green","putter","right"
2016-11-05,3,4,5,TRUE,TRUE,12,1,NA,"David Horsey","Turkish Airlines Open",96,1,5,4,402,"Hole","Green","putter","center"
2016-11-05,3,8,1,NA,TRUE,6876,360,NA,"David Horsey","Turkish Airlines Open",96,1,3,3,188,"Green","Tee","iron","center"
2016-11-05,3,8,2,TRUE,TRUE,360,36,NA,"David Horsey","Turkish Airlines Open",96,1,3,3,188,"Green","Green","putter","left"
2016-11-05,3,8,3,TRUE,TRUE,36,1,NA,"David Horsey","Turkish Airlines Open",96,1,3,3,188,"Hole","Green","putter","center"
2016-11-05,3,7,1,NA,TRUE,21564,11628,NA,"David Horsey","Turkish Airlines Open",96,1,4,5,605,"Fairway","Tee","driver","center"
2016-11-05,3,7,2,NA,TRUE,11628,2880,NA,"David Horsey","Turkish Airlines Open",96,1,4,5,605,"Fairway","Fairway","fw wood","center"
2016-11-05,3,7,3,FALSE,TRUE,2880,144,NA,"David Horsey","Turkish Airlines Open",96,1,4,5,605,"Green","Fairway","wedge","center"
2016-11-05,3,7,4,TRUE,TRUE,144,1,NA,"David Horsey","Turkish Airlines Open",96,1,4,5,605,"Hole","Green","putter","center"
2016-11-05,3,10,1,NA,TRUE,16560,7056,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,505,"Fairway","Tee","driver","center"
2016-11-05,3,10,2,NA,TRUE,7056,540,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,505,"Green","Fairway","iron","center"
2016-11-05,3,10,3,TRUE,TRUE,540,36,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,505,"Green","Green","putter","short left"
2016-11-05,3,10,4,TRUE,TRUE,36,1,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,505,"Hole","Green","putter","center"
2016-11-05,3,11,1,NA,TRUE,13284,5580,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,375,"Rough","Tee","hybrid","right"
2016-11-05,3,11,2,FALSE,TRUE,5580,792,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,375,"Intermediate Rough","Rough","iron","right"
2016-11-05,3,11,3,FALSE,TRUE,792,24,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,375,"Green","Intermediate Rough","wedge","center"
2016-11-05,3,11,4,TRUE,TRUE,24,1,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,375,"Hole","Green","putter","center"
2016-11-05,3,13,1,NA,TRUE,14400,4644,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,408,"Intermediate Rough","Tee","driver","left"
2016-11-05,3,13,2,FALSE,TRUE,4644,360,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,408,"Green","Intermediate Rough","wedge","center"
2016-11-05,3,13,3,TRUE,TRUE,360,12,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,408,"Green","Green","putter","right"
2016-11-05,3,13,4,TRUE,TRUE,12,1,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,408,"Hole","Green","putter","center"
2016-11-05,3,14,1,NA,TRUE,5904,36,NA,"David Horsey","Turkish Airlines Open",96,1,2,3,172,"Green","Tee","iron","center"
2016-11-05,3,14,2,TRUE,TRUE,36,1,NA,"David Horsey","Turkish Airlines Open",96,1,2,3,172,"Hole","Green","putter","center"
2016-11-05,3,12,1,NA,TRUE,19404,10332,NA,"David Horsey","Turkish Airlines Open",96,1,4,5,545,"Fairway","Tee","driver","center"
2016-11-05,3,12,2,NA,TRUE,10332,1188,NA,"David Horsey","Turkish Airlines Open",96,1,4,5,545,"Greenside Bunker","Fairway","fw wood","center"
2016-11-05,3,12,3,FALSE,TRUE,1188,360,NA,"David Horsey","Turkish Airlines Open",96,1,4,5,545,"Green","Greenside Bunker","wedge","center"
2016-11-05,3,12,4,TRUE,TRUE,360,1,NA,"David Horsey","Turkish Airlines Open",96,1,4,5,545,"Hole","Green","putter","center"
2016-11-05,3,15,1,NA,TRUE,17820,8568,NA,"David Horsey","Turkish Airlines Open",96,1,5,5,503,"Other","Tee","driver","left"
2016-11-05,3,15,2,FALSE,TRUE,8568,3816,NA,"David Horsey","Turkish Airlines Open",96,1,5,5,503,"Fairway","Other","iron","center"
2016-11-05,3,15,3,FALSE,TRUE,3816,216,NA,"David Horsey","Turkish Airlines Open",96,1,5,5,503,"Green","Fairway","wedge","center"
2016-11-05,3,15,4,TRUE,TRUE,216,12,NA,"David Horsey","Turkish Airlines Open",96,1,5,5,503,"Green","Green","putter","right"
2016-11-05,3,15,5,TRUE,TRUE,12,1,NA,"David Horsey","Turkish Airlines Open",96,1,5,5,503,"Hole","Green","putter","center"
2016-11-05,3,18,1,NA,TRUE,14976,5544,NA,"David Horsey","Turkish Airlines Open",96,1,5,4,426,"Rough","Tee","driver","right"
2016-11-05,3,18,2,FALSE,TRUE,5544,540,NA,"David Horsey","Turkish Airlines Open",96,1,5,4,426,"Greenside Bunker","Rough","iron","short left"
2016-11-05,3,18,3,FALSE,TRUE,540,180,NA,"David Horsey","Turkish Airlines Open",96,1,5,4,426,"Green","Greenside Bunker","wedge","center"
2016-11-05,3,18,4,TRUE,TRUE,180,12,NA,"David Horsey","Turkish Airlines Open",96,1,5,4,426,"Green","Green","putter","left"
2016-11-05,3,18,5,TRUE,TRUE,12,1,NA,"David Horsey","Turkish Airlines Open",96,1,5,4,426,"Hole","Green","putter","center"
2016-11-05,3,17,1,NA,TRUE,15732,6012,NA,"David Horsey","Turkish Airlines Open",96,1,3,4,444,"Intermediate Rough","Tee","driver","right"
2016-11-05,3,17,2,FALSE,TRUE,6012,120,NA,"David Horsey","Turkish Airlines Open",96,1,3,4,444,"Green","Intermediate Rough","iron","center"
2016-11-05,3,17,3,TRUE,TRUE,120,1,NA,"David Horsey","Turkish Airlines Open",96,1,3,4,444,"Hole","Green","putter","center"
2016-11-06,4,4,1,NA,TRUE,14220,3708,NA,"David Horsey","Turkish Airlines Open",96,1,3,4,402,"Fairway","Tee","driver","center"
2016-11-06,4,4,2,NA,TRUE,3708,252,NA,"David Horsey","Turkish Airlines Open",96,1,3,4,402,"Green","Fairway","wedge","center"
2016-11-06,4,4,3,TRUE,TRUE,252,1,NA,"David Horsey","Turkish Airlines Open",96,1,3,4,402,"Hole","Green","putter","center"
2016-11-06,4,2,1,NA,TRUE,8280,360,NA,"David Horsey","Turkish Airlines Open",96,1,3,3,228,"Green","Tee","iron","center"
2016-11-06,4,2,2,TRUE,TRUE,360,12,NA,"David Horsey","Turkish Airlines Open",96,1,3,3,228,"Green","Green","putter","right"
2016-11-06,4,2,3,TRUE,TRUE,12,1,NA,"David Horsey","Turkish Airlines Open",96,1,3,3,228,"Hole","Green","putter","center"
2016-11-06,4,9,1,NA,TRUE,14760,5040,NA,"David Horsey","Turkish Airlines Open",96,1,3,4,419,"Intermediate Rough","Tee","driver","right"
2016-11-06,4,9,2,FALSE,TRUE,5040,432,NA,"David Horsey","Turkish Airlines Open",96,1,3,4,419,"Green","Intermediate Rough","iron","center"
2016-11-06,4,9,3,TRUE,TRUE,432,1,NA,"David Horsey","Turkish Airlines Open",96,1,3,4,419,"Hole","Green","putter","center"
2016-11-06,4,5,1,NA,TRUE,13968,5580,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,398,"Fairway","Tee","driver","center"
2016-11-06,4,5,2,NA,TRUE,5580,288,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,398,"Green","Fairway","iron","center"
2016-11-06,4,5,3,TRUE,TRUE,288,12,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,398,"Green","Green","putter","left"
2016-11-06,4,5,4,TRUE,TRUE,12,1,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,398,"Hole","Green","putter","center"
2016-11-05,3,16,1,NA,TRUE,16488,6012,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,464,"Fairway","Tee","driver","center"
2016-11-05,3,16,2,NA,TRUE,6012,72,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,464,"Green","Fairway","iron","center"
2016-11-05,3,16,3,TRUE,TRUE,72,12,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,464,"Green","Green","putter","left"
2016-11-05,3,16,4,TRUE,TRUE,12,1,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,464,"Hole","Green","putter","center"
2016-11-06,4,3,1,NA,TRUE,16128,6480,NA,"David Horsey","Turkish Airlines Open",96,1,3,4,455,"Fairway","Tee","driver","center"
2016-11-06,4,3,2,NA,TRUE,6480,84,NA,"David Horsey","Turkish Airlines Open",96,1,3,4,455,"Green","Fairway","iron","center"
2016-11-06,4,3,3,TRUE,TRUE,84,1,NA,"David Horsey","Turkish Airlines Open",96,1,3,4,455,"Hole","Green","putter","center"
2016-11-06,4,1,1,NA,TRUE,15156,4608,NA,"David Horsey","Turkish Airlines Open",96,1,3,4,428,"Intermediate Rough","Tee","driver","left"
2016-11-06,4,1,2,FALSE,TRUE,4608,84,NA,"David Horsey","Turkish Airlines Open",96,1,3,4,428,"Green","Intermediate Rough","wedge","center"
2016-11-06,4,1,3,TRUE,TRUE,84,1,NA,"David Horsey","Turkish Airlines Open",96,1,3,4,428,"Hole","Green","putter","center"
2016-11-06,4,8,1,NA,TRUE,5940,540,NA,"David Horsey","Turkish Airlines Open",96,1,3,3,188,"Greenside Bunker","Tee","iron","long"
2016-11-06,4,8,2,FALSE,TRUE,540,120,NA,"David Horsey","Turkish Airlines Open",96,1,3,3,188,"Green","Greenside Bunker","wedge","short"
2016-11-06,4,8,3,TRUE,TRUE,120,1,NA,"David Horsey","Turkish Airlines Open",96,1,3,3,188,"Hole","Green","putter","center"
2016-11-06,4,6,1,NA,TRUE,7020,600,NA,"David Horsey","Turkish Airlines Open",96,1,3,3,194,"Green","Tee","iron","center"
2016-11-06,4,6,2,TRUE,TRUE,600,36,NA,"David Horsey","Turkish Airlines Open",96,1,3,3,194,"Green","Green","putter","long left"
2016-11-06,4,6,3,TRUE,TRUE,36,1,NA,"David Horsey","Turkish Airlines Open",96,1,3,3,194,"Hole","Green","putter","center"
2016-11-06,4,10,1,NA,TRUE,16560,6408,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,505,"Rough","Tee","driver","long right"
2016-11-06,4,10,2,FALSE,TRUE,6408,2736,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,505,"Fairway","Rough","wedge","center"
2016-11-06,4,10,3,FALSE,TRUE,2736,84,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,505,"Green","Fairway","wedge","center"
2016-11-06,4,10,4,TRUE,TRUE,84,1,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,505,"Hole","Green","putter","center"
2016-11-06,4,7,1,NA,TRUE,21600,10260,NA,"David Horsey","Turkish Airlines Open",96,1,4,5,605,"Fairway","Tee","driver","center"
2016-11-06,4,7,2,NA,TRUE,10260,3384,NA,"David Horsey","Turkish Airlines Open",96,1,4,5,605,"Intermediate Rough","Fairway","iron","center"
2016-11-06,4,7,3,FALSE,TRUE,3384,288,NA,"David Horsey","Turkish Airlines Open",96,1,4,5,605,"Green","Intermediate Rough","wedge","center"
2016-11-06,4,7,4,TRUE,TRUE,288,1,NA,"David Horsey","Turkish Airlines Open",96,1,4,5,605,"Hole","Green","putter","center"
2016-11-06,4,11,1,NA,TRUE,13248,4392,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,375,"Fairway","Tee","fw wood","center"
2016-11-06,4,11,2,NA,TRUE,4392,576,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,375,"Green","Fairway","wedge","center"
2016-11-06,4,11,3,TRUE,TRUE,576,36,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,375,"Green","Green","putter","long left"
2016-11-06,4,11,4,TRUE,TRUE,36,1,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,375,"Hole","Green","putter","center"
2016-11-06,4,12,1,NA,TRUE,19332,9216,NA,"David Horsey","Turkish Airlines Open",96,1,4,5,545,"Fairway","Tee","driver","center"
2016-11-06,4,12,2,NA,TRUE,9216,540,NA,"David Horsey","Turkish Airlines Open",96,1,4,5,545,"Green","Fairway","fw wood","center"
2016-11-06,4,12,3,TRUE,TRUE,540,12,NA,"David Horsey","Turkish Airlines Open",96,1,4,5,545,"Green","Green","putter","left"
2016-11-06,4,14,3,TRUE,TRUE,36,1,NA,"David Horsey","Turkish Airlines Open",96,1,3,3,172,"Hole","Green","putter","center"
2016-11-17,1,1,1,NA,TRUE,16092,6480,NA,"David Horsey","DP World Tour Championship, Dubai",48,1,4,4,454,"Fairway","Tee","driver","center"
2016-11-17,1,1,2,NA,TRUE,6480,396,NA,"David Horsey","DP World Tour Championship, Dubai",48,1,4,4,454,"Fairway","Fairway","iron","long"
2016-06-25,3,2,1,NA,TRUE,15228,6588,NA,"David Horsey","BMW International Open",63,1,4,4,425,"Fairway","Tee","driver","center"
2016-06-25,3,2,2,NA,TRUE,6588,432,NA,"David Horsey","BMW International Open",63,1,4,4,425,"Green","Fairway","iron","center"
2016-06-25,3,2,3,TRUE,TRUE,432,36,NA,"David Horsey","BMW International Open",63,1,4,4,425,"Green","Green","putter","long left"
2016-06-25,3,2,4,TRUE,TRUE,36,1,NA,"David Horsey","BMW International Open",63,1,4,4,425,"Hole","Green","putter","center"
2016-06-25,3,1,1,NA,TRUE,12600,5580,NA,"David Horsey","BMW International Open",63,1,4,4,357,"Fairway","Tee","hybrid","center"
2016-06-25,3,1,2,NA,TRUE,5580,324,NA,"David Horsey","BMW International Open",63,1,4,4,357,"Green","Fairway","iron","center"
2016-06-25,3,1,3,TRUE,TRUE,324,36,NA,"David Horsey","BMW International Open",63,1,4,4,357,"Green","Green","putter","long right"
2016-06-25,3,1,4,TRUE,TRUE,36,1,NA,"David Horsey","BMW International Open",63,1,4,4,357,"Hole","Green","putter","center"
2016-06-25,3,3,2,FALSE,TRUE,10368,3492,NA,"David Horsey","BMW International Open",63,1,4,5,547,"Fairway","Intermediate Rough","hybrid","center"
2016-06-25,3,3,1,NA,TRUE,19440,10368,NA,"David Horsey","BMW International Open",63,1,4,5,547,"Intermediate Rough","Tee","driver","right"
2016-06-25,3,3,3,FALSE,TRUE,3492,108,NA,"David Horsey","BMW International Open",63,1,4,5,547,"Green","Fairway","wedge","center"
2016-06-25,3,3,4,TRUE,TRUE,108,1,NA,"David Horsey","BMW International Open",63,1,4,5,547,"Hole","Green","putter","center"
2016-06-25,3,4,1,NA,TRUE,6408,648,NA,"David Horsey","BMW International Open",63,1,4,3,189,"Fairway","Tee","iron","short right"
2016-06-25,3,4,2,FALSE,TRUE,648,72,NA,"David Horsey","BMW International Open",63,1,4,3,189,"Green","Fairway","wedge","short"
2016-06-25,3,4,3,TRUE,TRUE,72,12,NA,"David Horsey","BMW International Open",63,1,4,3,189,"Green","Green","putter","right"
2016-06-26,4,15,5,TRUE,TRUE,12,1,NA,"David Horsey","BMW International Open",63,1,5,5,519,"Hole","Green","putter","center"
2016-06-30,1,6,1,NA,TRUE,13716,3636,NA,"David Horsey","100th Open de France",26,1,4,4,381,"Intermediate Rough","Tee","fw wood","left"
2016-06-30,1,6,2,FALSE,TRUE,3636,216,NA,"David Horsey","100th Open de France",26,1,4,4,381,"Green","Intermediate Rough","wedge","long left"
2016-06-30,1,6,3,TRUE,TRUE,216,12,NA,"David Horsey","100th Open de France",26,1,4,4,381,"Green","Green","putter","left"
2016-06-30,1,6,4,TRUE,TRUE,12,1,NA,"David Horsey","100th Open de France",26,1,4,4,381,"Hole","Green","putter","center"
2016-06-30,1,7,1,NA,TRUE,16452,6588,NA,"David Horsey","100th Open de France",26,1,3,4,457,"Fairway","Tee","driver","center"
2016-06-30,1,7,2,NA,TRUE,6588,120,NA,"David Horsey","100th Open de France",26,1,3,4,457,"Green","Fairway","iron","center"
2016-06-30,1,7,3,TRUE,TRUE,120,1,NA,"David Horsey","100th Open de France",26,1,3,4,457,"Hole","Green","putter","center"
2016-06-30,1,5,1,NA,TRUE,14580,4212,NA,"David Horsey","100th Open de France",26,1,4,4,405,"Rough","Tee","driver","right"
2016-06-30,1,5,2,FALSE,TRUE,4212,360,NA,"David Horsey","100th Open de France",26,1,4,4,405,"Green","Rough","wedge","short right"
2016-06-30,1,5,3,TRUE,TRUE,360,48,NA,"David Horsey","100th Open de France",26,1,4,4,405,"Green","Green","putter","long right"
2016-06-30,1,5,4,TRUE,TRUE,48,1,NA,"David Horsey","100th Open de France",26,1,4,4,405,"Hole","Green","putter","center"
2016-06-30,1,8,1,NA,TRUE,6660,1188,NA,"David Horsey","100th Open de France",26,1,4,3,208,"Intermediate Rough","Tee","iron","long right"
2016-06-30,1,12,1,NA,TRUE,15480,7776,NA,"David Horsey","100th Open de France",26,1,3,4,433,"Fairway","Tee","driver","center"
2016-11-18,2,1,3,TRUE,TRUE,72,12,NA,"David Horsey","DP World Tour Championship, Dubai",48,1,4,4,454,"Green","Green","putter","right"
2016-11-18,2,1,4,TRUE,TRUE,12,1,NA,"David Horsey","DP World Tour Championship, Dubai",48,1,4,4,454,"Hole","Green","putter","center"
2016-08-21,4,17,1,NA,TRUE,17208,7416,NA,"David Horsey","D+D Real Czech Masters",5,1,4,4,490,"Fairway","Tee","driver","center"
2016-08-21,4,17,3,FALSE,TRUE,504,96,NA,"David Horsey","D+D Real Czech Masters",5,1,4,4,490,"Green","Rough","wedge","short"
2016-08-21,4,17,4,TRUE,TRUE,96,1,NA,"David Horsey","D+D Real Czech Masters",5,1,4,4,490,"Hole","Green","putter","center"
2016-08-26,2,13,1,NA,TRUE,15768,6948,NA,"David Horsey","Made In Denmark",4,1,5,4,438,"Fairway","Tee","driver","center"
2016-08-26,2,13,2,FALSE,TRUE,6948,396,NA,"David Horsey","Made In Denmark",4,1,5,4,438,"Green Fringe","Fairway","iron","center"
2016-08-26,2,13,4,TRUE,TRUE,48,12,NA,"David Horsey","Made In Denmark",4,1,5,4,438,"Green","Green","putter","right"
2016-08-26,2,13,5,TRUE,TRUE,12,1,NA,"David Horsey","Made In Denmark",4,1,5,4,438,"Hole","Green","putter","center"
2016-08-26,2,17,1,NA,TRUE,14724,2052,NA,"David Horsey","Made In Denmark",4,1,4,4,409,"Intermediate Rough","Tee","driver","center"
2016-08-26,2,17,2,FALSE,TRUE,2052,108,NA,"David Horsey","Made In Denmark",4,1,4,4,409,"Green","Intermediate Rough","wedge","center"
2016-08-26,2,17,3,TRUE,TRUE,108,12,NA,"David Horsey","Made In Denmark",4,1,4,4,409,"Green","Green","putter","left"
2016-08-26,2,17,4,TRUE,TRUE,12,1,NA,"David Horsey","Made In Denmark",4,1,4,4,409,"Hole","Green","putter","center"
2016-08-26,2,14,1,NA,TRUE,12744,1008,NA,"David Horsey","Made In Denmark",4,1,3,4,359,"Green Fringe","Tee","driver","center"
2016-08-26,2,14,2,FALSE,TRUE,1008,108,NA,"David Horsey","Made In Denmark",4,1,3,4,359,"Green","Green Fringe","iron","long"
2016-08-26,2,14,3,TRUE,TRUE,108,1,NA,"David Horsey","Made In Denmark",4,1,3,4,359,"Hole","Green","putter","center"
2016-08-26,2,16,1,NA,TRUE,4860,396,NA,"David Horsey","Made In Denmark",4,1,3,3,128,"Green","Tee","iron","short"
2016-08-26,2,16,2,TRUE,TRUE,396,12,NA,"David Horsey","Made In Denmark",4,1,3,3,128,"Green","Green","putter","short"
2016-08-26,2,16,3,TRUE,TRUE,12,1,NA,"David Horsey","Made In Denmark",4,1,3,3,128,"Hole","Green","putter","center"
2016-08-26,2,18,1,NA,TRUE,17352,6876,NA,"David Horsey","Made In Denmark",4,1,4,4,461,"Intermediate Rough","Tee","driver","right"
2016-08-26,2,18,2,FALSE,TRUE,6876,504,NA,"David Horsey","Made In Denmark",4,1,4,4,461,"Rough","Intermediate Rough","iron","long"
2016-08-26,2,18,3,FALSE,TRUE,504,12,NA,"David Horsey","Made In Denmark",4,1,4,4,461,"Green","Rough","wedge","center"
2016-08-26,2,18,4,TRUE,TRUE,12,1,NA,"David Horsey","Made In Denmark",4,1,4,4,461,"Hole","Green","putter","center"
2016-08-26,2,15,1,NA,TRUE,13860,2736,NA,"David Horsey","Made In Denmark",4,1,4,4,392,"Intermediate Rough","Tee","driver","right"
2016-08-26,2,15,2,FALSE,TRUE,2736,60,NA,"David Horsey","Made In Denmark",4,1,4,4,392,"Green","Intermediate Rough","wedge","center"
2016-08-26,2,15,3,TRUE,TRUE,60,12,NA,"David Horsey","Made In Denmark",4,1,4,4,392,"Green","Green","putter","right"
2016-08-26,2,15,4,TRUE,TRUE,12,1,NA,"David Horsey","Made In Denmark",4,1,4,4,392,"Hole","Green","putter","center"
2016-10-22,3,5,3,FALSE,TRUE,468,144,NA,"David Horsey","Portugal Masters",21,10,4,5,579,"Green","Rough","wedge","center"
2016-10-22,3,5,4,TRUE,TRUE,144,1,NA,"David Horsey","Portugal Masters",21,10,4,5,579,"Hole","Green","putter","center"
2016-11-03,1,7,2,FALSE,TRUE,11952,10980,NA,"David Horsey","Turkish Airlines Open",96,11,6,5,605,"Fairway","Other","wedge","center"
2016-11-03,1,7,4,FALSE,TRUE,2520,324,NA,"David Horsey","Turkish Airlines Open",96,11,6,5,605,"Green","Fairway","wedge","center"
2016-09-11,4,1,1,NA,TRUE,13896,3060,NA,"David Horsey","KLM Open",69,1,4,4,395,"Fairway","Tee","driver","center"
2016-09-11,4,1,2,NA,TRUE,3060,324,NA,"David Horsey","KLM Open",69,1,4,4,395,"Green","Fairway","wedge","center"
2016-09-11,4,1,3,TRUE,TRUE,324,12,NA,"David Horsey","KLM Open",69,1,4,4,395,"Green","Green","putter","right"
2016-09-15,1,5,1,NA,TRUE,14760,6696,NA,"David Horsey","Italian Open",12,10,4,4,427,"Intermediate Rough","Tee","driver","right"
2016-09-15,1,5,2,FALSE,TRUE,6696,540,NA,"David Horsey","Italian Open",12,10,4,4,427,"Rough","Intermediate Rough","iron","long"
2016-09-15,1,5,3,FALSE,TRUE,540,12,NA,"David Horsey","Italian Open",12,10,4,4,427,"Green","Rough","wedge","center"
2016-09-15,1,7,1,NA,TRUE,6840,540,NA,"David Horsey","Italian Open",12,10,3,3,203,"Green","Tee","iron","center"
2016-09-15,1,8,1,NA,TRUE,14364,6192,NA,"David Horsey","Italian Open",12,10,4,4,404,"Fairway","Tee","hybrid","center"
2016-09-16,2,2,1,NA,TRUE,15120,5076,NA,"David Horsey","Italian Open",12,1,3,4,424,"Intermediate Rough","Tee","driver","right"
